CAS	Name	A	B	C	Tmin	Tmax
28467-71-2	1,2-Dibromodecane	26.373049802073115	7453.622219222957	-21.76	368.0	524.0
28467-75-6	2-Tridecyne	21.665483656999577	4563.723654314199	-68.15	392.0	550.0
28469-92-3	2,6-Dichlorostyrene	22.63814165198212	5060.796513849382	-35.494	320.0	491.0
28627-00-1	Propanoyl fluoride, 2-chloro-2,3,3,3-tetrafluoro-	21.657885126192696	2873.6261960565694	0.0	195.0	273.0
28805-86-9	3-Butylphenol	21.60676773712823	4221.688454260491	-103.166	369.0	533.0
29136-19-4	Nonadecylbenzene	21.516736659992162	5302.392952146689	-154.95	431.0	686.0
29171-20-8	3,7-Dimethyl-6-octen-1-yne-3-ol	24.682215516585725	6261.449576984918	6.468	369.0	445.0
29291-73-4	Difluoro[(trifluoro-methyl)dioxy]-[(trifluoromethyl)-trioxy] methane	21.33575347168283	3315.722533911426	0.0	1.0	338.0
29350-73-0	Cadinene	24.530682391615787	6701.97324922126	-32.76	374.0	548.0
29442-46-4	Trichloro(chloroethynyl)silane	13.903883773833385	862.7095567920792	-159.86	253.0	295.0
29449-52-3	1,1,2-Trichloro-2-methylpropane	20.509148449148896	3184.4982094616953	-63.15	417.65	417.65
29528-78-7	1,1,1,1',1',1'-Hexafluoro-N-(tribromomethoxy)-dimethylamine	18.063780054538288	3476.9034904210093	0.0	297.0	338.0
29576-14-5	(E)-1-Bromo-2-butene	20.686010010141768	2967.801926360026	-53.15	377.15	377.15
29674-47-3	2-Hydroxybutanoic acid methyl ester	20.340322910130574	2764.732341838695	-98.591	313.0	412.0
29743-08-6	p-Ethoxy-benzylidene-p'-butylaniline	6.782540701625121	310.75227898029044	0.0	353.0	362.0
29749-02-8	1,1,1-trifluoro-N,N-bis[(trifluoromethyl)-thio]Methanesulfon-amide	22.803375158255374	4143.179512929766	-33.296	288.0	403.0
29771-87-7	Sulfonyldiacetic acid, diethyl ester	20.22885476577873	3691.4353435352646	-177.234	421.0	494.0
29772-39-2	2,2,3,4-Tetramethyl-3-pentanol	17.151818202607068	1440.7274926863747	-191.25	329.0	448.0
29772-40-5	2,2,3-Trimethyl-3-heptanol	25.398895126780122	6368.9503672215305	0.0	350.0	459.0
29817-79-6	[<15>N]-Nitrogen	19.8460730199194	588.3910817382335	-6.69901	61.0	84.0
29974-68-3	1,2-Dibromocycloheptane	29.714768521684444	10820.687795537964	107.942	292.0	353.0
29974-69-4	1,2-Dibromocyclooctane	45.6803869877847	29858.217270392877	391.596	293.0	354.0
30089-09-9	1-Octyl-1-cyclopentanol	24.532524459690183	6805.707010245735	-17.58	409.0	540.0
30123-02-5	Fluoromethyl germane	24.264411451461953	3978.8670406937113	0.0	226.0	273.0
30220-58-7	Lactic acid, N-butylamide	28.40409103505037	9026.338494609936	-6.088	368.0	433.0
30221-56-8	5-Chloro-1,2,3,4,5-pentafluoro-1,4-cyclopentadiene	21.863045457978465	3453.8776394910687	0.0	283.0	323.0
30221-57-9	1-Chloro-2,3,4,5,5-pentafluoro-1,3-cyclopentadiene	22.5077692840168	3730.1878506503544	0.0	273.0	303.0
30223-17-7	tert-Butylsulfenyl acid, ethyl ester	10.914736883661305	207.3869315706947	-226.841	362.0	370.0
30227-06-6	Trifluoromethane-sulfonyl isocyanate	21.375772400599065	2777.928457006644	-63.414	275.0	345.0
30283-10-4	Glycerol, 1-caprylic-2-lauryl-3-myristic	32.018205571162895	15728.378518798892	0.0	462.0	522.0
30295-33-1	1,1-Dimethyl-2,2-bis-(trifluoromethyl)-2-oxide hydrazine	22.553820985876676	4374.911676688687	0.0	287.0	356.0
30310-22-6	2-Bromo-4-methylpentane	20.746752204894953	3179.0664112273225	-59.346	315.0	448.0
30321-53-0	Trifluoroperoxy-acetic acid trifluoromethyl ester	24.61762800472724	3691.9649381066533	0.0	1.0	282.0
30341-37-8	Bis(trifluoromethyl) sulfoxide	22.41483694966356	3358.9466612771103	-1.215	248.0	303.0
30341-38-9	Difluorobis(trifluoro-methyl)sulfur	23.313674066564715	3469.995735142027	0.0	293.0	353.0
30453-31-7	Ethyl propyl disulfide 3,4-Dithiaheptane	20.950784269985157	3554.6157373095584	-69.765	376.0	414.0
30574-97-1	Tiglic acid nitrile	20.682556132502278	3219.559672672716	-43.723	247.0	395.0
30673-36-0	Butyl decanoate	15.753204991271554	1233.0573431492414	-277.157	409.0	473.0
30673-60-0	Decanoic acid propyl ester	24.74242811676752	6645.780962611833	-22.942	370.0	459.0
30913-21-4	Dichloro(difluoro-amino) acetonitrile	22.369614178437153	3711.767169906402	0.0	238.0	341.0
30915-39-0	trans-Chloro(fluoroimino) acetonitrile	21.971612345113137	2944.568842771716	-36.658	257.0	320.0
30915-40-3	cis-Chloro(fluoroimino)acetonitrile	22.180157476985606	3127.509228410093	-25.452	254.0	320.0
30951-88-3	N,N-Diethyl-hexadecylamine	22.78497750336235	6537.402887454789	-47.601	412.0	629.0
30957-48-3	1,1,1-Trifluoro-methane sulfinimide	22.16238152006769	4473.922835687431	0.0	370.0	373.0
31108-34-6	1-(2,4,6-Trimethyl-phenyl)-1-ethanol	20.58925538453416	3423.8081807616595	-147.871	394.0	528.0
31110-30-2	cis-Butenoic acid amide	28.336993705440523	8175.791192279052	0.0	323.0	387.0
31366-25-3	Tetrathiafulvene , 2-(1,3-Dithiol-2-ylidene)-1,3-dithiol	32.07286894127057	11296.784104875973	-2.45	331.0	355.0
31367-46-1	3-Methyl-2-heptanol	21.54851233427548	3687.3597679206655	-71.35	336.0	445.0
31411-30-0	N-Methylphosphor-amidothionic acid	28.697187091537582	8568.448725602233	100.46	273.0	325.0
31468-33-4	2-Methylglutaric anhydride	22.99808175371895	5920.6370496155905	-39.839	366.0	555.0
31844-95-8	2-Bromo-1-pentene	20.632912397897325	2941.506404598034	-58.15	381.15	381.15
31844-96-9	2-Bromo-3-methyl-1-butene	20.683592295794128	2939.549207268989	-53.15	374.15	374.15
31849-75-9	(Z)-1-Bromo-1-pentene	20.69050005107311	3024.26131284024	-58.15	388.15	388.15
31849-76-0	(E)-1-Bromo-1-pentene	20.69050005107311	3024.26131284024	-58.15	388.15	388.15
31849-78-2	cis-1-Bromo-1-butene	21.022210459569827	2984.850266388554	-45.189	250.0	360.0
31950-56-8	4-Bromo-1-pentene	20.622136299662113	2965.315134459592	-58.15	384.15	384.15
32115-55-2	N,N-Dimethyl-(trimethylsilyl)-carbamate	29.08084381973225	10055.918695676386	149.72	292.0	411.0
32210-23-4	Acetic acid, 4-tert-butylcyclohexyl ester	27.13992576729478	7769.668141332041	6.396	293.0	373.0
32366-08-8	6ClN 3-Pentenenitrile, 4-chloro-	28.704186950220286	7464.246346842032	0.0	349.0	433.0
32444-34-1	2-Ethyl-3-methyl-1-butanol	25.669218616697624	6150.2047833870965	0.0	340.0	404.0
32539-85-8	1-Oxa-2-cyclohexadecanone	19.7524038583364	3590.653496600008	-152.827	363.0	443.0
32579-70-7	3-(1,1-Dimethyl-ethyl)-2,2,5-trimethyl-3-hexanol	18.548934733632134	2512.120336456504	-155.85	377.0	513.0
32620-08-9	trans-1-Bromo-1-butene	21.07275220236105	3073.4997924688246	-46.068	257.0	368.0
32750-98-4	Hexafluoro-4-(fluoroformyl)-peroxybutyric acid trifluoromethyl ester	25.63583113284921	5267.6239172424785	0.0	1.0	375.0
32751-04-5	N,N-Dichloro-1,2,2,2-tetrafluoro-1-(trifluoromethyl)ethylamine	22.961240392231044	3928.4404271571416	0.0	299.0	344.0
32751-20-5	Hexafluoroperoxy-glutaric acid, bis(trisfluoromethyl)-ester	26.15068915964268	5693.602159446377	0.0	200.0	390.0
32755-26-3	Trifluoromethyl peroxyhypochlorite	20.60030779298053	1970.6605440836752	-35.098	183.0	254.0
32837-66-4	Difluorocarbamo-thioic acid, S-(trifluoromethyl) ester	20.366365147532335	2793.0357178017775	0.0	154.0	316.0
32837-67-5	N-[(Difluoroamino) carbonyl)oxy]-1,1,1-trifluoro- N-(trifluoromethyl)-methanamine	23.751165234233582	3787.7524779752057	0.0	170.0	180.0
33017-08-2	Peroxyacetic acid trifluoromethyl ester	23.120717435771812	3911.631555978285	0.0	190.0	337.0
33280-93-2	17NO3S N-Acetyl-DL-methionine ethyl ester	28.289514400822988	9808.759211794408	-0.188	431.0	521.0
33491-88-2	2,2',4,4',4'',6,6',6''- Octanitro-1,1',3',3''- terphenyl	27.692385008656842	19023.974156412456	0.0	479.0	551.0
33496-91-2	3,5,5-Trimethyl cyclohexanone	31.538277760230145	13753.340760453437	229.85	323.0	423.0
33528-63-1	1,12-Dodecanedithiol	20.295813940282997	3656.6939396521707	-175.519	455.0	592.0
33564-24-8	Difluorooxo(trifluoromethyl)(pentafluoro-ethyl)sulfur	22.929625898904238	3681.39607252981	0.0	291.0	324.0
33564-25-9	Difluorooxobis(penta-fluoroethyl)sulfur	23.340107743432284	3975.919731774679	-4.196	284.0	341.0
33672-51-4	Isopropyl propyl disulfide 4-Methyl-3,4-dithiaheptane	20.96420834107731	3649.779276617909	-72.362	387.0	431.0
33689-28-0	Cyclobutane-1,2-dione	26.003461868796638	6414.451751244186	1.776	286.0	339.0
33693-78-6	1,1-Dibromo-2-methylpropane	20.900541863256024	3346.6692775612664	-63.15	420.15	420.15
33698-87-2	(Z)-3-Pentenoic acid	21.904722248161654	3725.582680464366	-93.15	353.0	455.0
33716-15-3	Difluorooxo-bis(trifluoromethyl)-sulfur	22.00382551056412	3552.449004737051	39.596	240.0	299.0
33718-39-7	Ethanesulfonamide, N,N-diethyl-	22.591767588209223	5235.175888112007	-52.578	392.0	525.0
33757-10-7	N,1,1-Trichloro-N,1-difluoromethyl amine	18.662083765101862	1950.4047030206066	-71.465	273.0	319.0
33757-13-0	3ClF8N N-Chloro-N,1,2,2,2-pentafluoro-1-trichloro, ethylethylamine	20.10974203891815	2185.9038959916656	-57.231	240.0	311.0
33757-14-1	Azoethane, 1-chloro-1',2,2,2,-2',2',2'-heptafluoro-1,1-	22.21801197591443	3662.634609192095	-14.526	294.0	355.0
34067-75-9	3-Propylcyclopentene	20.826836114429284	3170.8185514242177	-58.176	339.0	399.0
34069-94-8	Trichloroacetyl bromide	21.53927896805257	3780.0434230838614	-38.639	265.0	416.0
34072-71-4	4-Methyl-2-tert-pentylphenol	22.537910122884092	5108.036349617247	-61.395	394.0	525.0
34117-35-6	Fluorodimethyl-germane	24.257503696182972	4195.310039435151	0.0	242.0	278.0
34424-44-7	Isothiocyanic acid, 3-butyl ester	23.89940566252054	5456.995423045589	0.0	342.0	442.0
34451-12-2	Sulfur diimide, bis[1,2,2,2-tetra-fluoro-1-(trifluoro-	21.530206782786177	3257.299042346888	-55.267	326.0	377.0
34451-14-4	1,1,1,3,3,3-Hexa-fluoro-N,N’-bis-[2,2,2-trifluoro-1-	22.48391450245338	4125.311452608133	-5.353	314.0	383.0
34461-56-8	Dichloro-cis-(2-chlorovinyl)arsine	17.529073744243213	1807.7365306586955	-157.5	345.0	383.0
34511-13-2	Trifluoromethyl peroxyhypofluorite	21.24592962720513	1759.4513212586103	-22.536	156.0	204.0
34581-76-5	1,1,2,3-Tetrabromopropane	21.731729030125017	4592.528993827555	-88.15	538.15	538.15
34786-24-8	Ethyl m-tolyl sulfide	20.44106100794906	3692.126119063163	-78.0	492.15	492.15
34805-64-6	1-Butanesulfonyl isocyanate, nonafluoro	20.00122120348534	2436.712977246042	-113.709	310.0	402.0
34834-20-3	1-Octanesulfonyl-isocyanate	20.176540032465905	2822.9048516280964	-143.211	393.0	471.0
34882-73-0	Diethylamine, 2,2,2,2',2',2'-hexanitro-N-nitroso	33.306893370158875	11752.39431464161	0.0	333.0	354.0
34994-49-5	Methyl diazene-d	17.43667100446136	1168.9050198733344	-88.267	195.0	236.0
34994-81-5	1-Iodoeicosane	22.21764356229955	6080.896972087976	-111.15	527.0	718.0
35046-67-4	Dihydro-3,3,4-trimethyl 2,5-furandione	22.202492552387646	4954.932861613887	-40.342	327.0	504.0
35192-38-2	1-Fluoro-1,3-dimethyldisiloxane	19.45092639211069	2677.307791027897	1.32	195.0	250.0
35216-11-6	7-Tetradecyne	19.824843185361996	3106.7629367222166	-150.227	450.0	525.0
35274-05-6	D,L-Lactic acid hexadecyl ester	23.940529832281413	6745.31711101178	-89.158	405.0	556.0
35328-43-9	Eicosafluoro-1-decene	20.68230284814205	2924.8057549185482	-79.909	315.0	399.0
35449-90-2	Bis(pentafluoroethyl)-phosphinocyanide	22.834506108712652	3971.959285414729	0.0	293.0	353.0
35480-94-5	1-Isopropyl-4-methyl-3-nitro-benzene	23.866294488883284	6493.28996224321	0.0	1.0	430.0
35483-45-5	[(Chlorosilyl)methyl]-silane	22.941369082878506	3854.8267817341225	0.0	273.0	301.0
35599-77-0	1-Iodotridecane	21.64890504433002	4994.767583722684	-94.15	450.0	623.0
35599-78-1	1-Iodopentadecane	21.840019607048525	5338.083021088097	-99.15	474.0	653.0
35601-84-4	Heptylcarbamic acid methyl ester	40.27071659615542	13209.72344584847	0.0	368.0	409.0
35656-02-1	Methylene tetrahydro-2H-pyran	16.537074034479517	970.4475132932705	-188.317	339.0	381.0
35682-28-1	2,4-Cyclopentadien-1-ylgermane	22.88859383254708	4267.150694336566	0.0	283.0	305.0
35709-10-5	Trifluorothioacetic acid, S-ethyl ester	17.663913127288943	1581.5374788782392	-128.246	283.0	324.0
35709-11-6	Trifluorothioacetic acid, S-(2,2-difluoroethyl)ester	17.157068096619092	1462.3648848052396	-131.354	282.0	322.0
35709-12-7	Trifluorothioacetic acid, S-(1,2,2-trifluoroethyl)ester	23.424658668047027	4126.163409092541	0.0	282.0	322.0
35814-49-4	Bis(trifluoromethyl)-phosphinothioic acid	23.436171593511997	4607.472771081086	0.0	283.0	324.0
35866-89-8	2,6-Dimethyl-4-(1-methylethyl)heptane	24.117575600081725	4721.79612094824	-81.15	456.15	456.15
36121-49-0	Bis(trifluoromethyl) (trifluoromethyl)dithiophosphite	24.241385600532016	4559.118484128211	0.0	273.0	296.0
36227-43-7	2,4-Dichloro-phenoxyacetic acid 4-hydroxybutul ester	24.23592847386162	8662.776426521827	0.0	443.0	503.0
36336-08-0	Methylhypofluorite	22.87005802254848	2691.7473021460623	-3.799	156.0	226.0
36556-33-9	1,3,5-Trichloro-2-fluorobenzene	34.257377470695886	19853.174192346196	392.878	298.0	489.0
36566-80-0	2-Methyl-3-hexyne	20.795797267375725	2903.329543756193	-55.15	275.0	393.0
36575-53-8	1,8-Dioxa-9-cyclopentadecanone	26.22787181195984	8190.642866128863	5.696	298.0	443.0
36575-54-9	1,6-Dioxa-7-cyclopentadecanone	28.21656850507694	8829.207277043437	-6.424	298.0	443.0
36575-58-3	1,9-Dioxa-2-cyclooctadecanone	25.723536599041353	8545.077486908343	-6.431	403.0	463.0
36633-49-5	1-Hexyl-cyclopentanol	19.576578460635375	2581.1978892463253	-159.75	387.0	509.0
36653-82-4	1-Hexadecanol	20.421396931254893	3587.4275748847235	-182.15	460.0	610.0
36668-55-0	(Z)-1-Bromo-2-methyl-1-butene	20.660658548267904	3032.665748429668	-58.15	390.15	390.15
36880-72-5	(Z)-3-Ethyl-2-hexene	20.760406534496408	3102.7334128094767	-58.15	294.0	421.0
36884-78-3	Tris(trifluoromethyl-thio)borane(3)	21.754939087862397	4081.424180735666	0.0	242.0	298.0
37079-08-6	Dichloroacetic acid 2-methylpropyl ester	22.96591463996982	4811.610755085566	-35.425	301.0	456.0
37136-24-6	Chlorodifluoro-methyl-2,2-dichloro-1,1,2-trifluoroethyl ether	20.71707188304626	2695.433740879946	-57.391	302.0	351.0
37460-04-1	2,5,8-Trithianonane	16.158321812532925	1122.233922623438	-291.046	391.0	533.0
37549-89-6	(Z)-2,4-Dimethyl-3-hexene	20.815300163113385	3009.708975052517	-58.15	286.0	408.0
37580-43-1	Citracononitrile	22.791562896728315	5136.309791974121	-62.258	395.0	468.0
37580-44-2	Mesacononitrile	21.673450601421337	3839.2313728992735	-73.916	339.0	411.0
37689-18-2	3-Hexylcyclopentene	21.558344372622564	4145.933404700987	-58.463	403.0	473.0
37826-43-0	Sulfur, fluoro(tri-fluoromethyl)[2,2,2,1-tetrafluoro-1-(tri-	22.465747106069657	3486.304945355704	-17.053	301.0	336.0
37826-44-1	Sulfilimine, N-[1,2, 2,2-tetrafluoro-1-(trifluoromethyl)-ethyl]-	21.678009719905464	3596.713900564768	-8.664	314.0	360.0
37826-45-2	Sulfilimine, S,S-bis(trifluoromethyl)-N-[2,2,2-trifluoro-1-	24.365610066299045	5448.830456305831	15.242	330.0	373.0
37826-51-0	Decyl levulinate	24.019853888735057	6304.38818379907	-74.878	440.0	580.0
37850-75-2	Allyl tert-butyl sulfide	14.560350783845989	762.5332897362802	-202.876	319.0	345.0
38003-42-8	Methyl 3-acetoxypropanoate	30.272086217592722	8174.177080128863	0.0	343.0	354.0
38078-09-0	(Diethylethan-aminato)trifluoro sulfur	27.32178393793945	5954.648534024205	15.14	318.0	339.0
38094-11-0	1,2,3-Propane-tricarboxylic acid tributyl ester	28.60103113805415	10131.77966415017	-8.782	385.0	482.0
38094-13-2	1,2,3-Propane-tricarboxylic acid trihexyl ester	35.201874849991114	17699.28774207261	105.707	422.0	526.0
38126-25-9	2-Chloro-1,1,2,3,3,3-hexafluoro-perchlorate	20.8235434177463	3561.986312192232	0.0	273.0	293.0
38126-26-0	1,1,2,3,3,3-Hexafluoro-2-bromopropyl perchlorate	23.623463864976134	4584.769282064165	0.0	273.0	293.0
38126-27-1	1,2,2-Trifluoro-1,2-dichloroethyl perchlorate	19.041112297259613	3235.661650228023	0.0	273.0	296.0
38126-28-2	1,1,2,2-Tetrafluoro-2-chloroethyl perchlorate	20.21356560076125	2528.560794020482	-54.83	249.0	294.0
38126-29-3	1,2-Difluoro-1,1,2-trichloroethyl perchlorate	18.892549507059634	3634.699646843891	0.0	273.0	294.0
38217-36-6	1,2,2-Trifluoro-1-chloro-2-bromoethyl perchlorate	24.68767264325612	5106.903477751494	0.0	273.0	294.0
38223-57-3	1,6-Dioxa-7,15-cyclo-pentadecadione	27.16907649457208	9051.945543429123	-4.916	293.0	373.0
38300-67-3	1,2,4-Tribromobutane	21.85673637482366	4267.150694336566	-75.103	390.0	541.0
38451-18-2	cis-Bicyclo[4.3.0]nona-3,7-diene	20.6774213677449	3354.9723994066026	-67.744	356.0	429.0
38514-05-5	6-Methyl-1-octanol	24.32819305853789	6134.086687736139	0.0	356.0	373.0
38514-15-7	3-Isopropyl-1-heptanol	25.606358043658883	6875.519087680221	0.0	373.0	489.0
38611-89-1	2-Butoxypropionic acid, butyl ester	22.335581970762703	5603.596410746332	0.0	398.0	462.0
38787-96-1	Propylene ozonide	24.29379243724856	4440.371868297415	0.0	261.0	284.0
38842-05-6	1,2,3,5-Tetraethylbenzene	17.780769320758388	1893.5377589789325	-219.062	410.0	520.0
39099-23-5	N-Isopropylbutyl amine	20.25199574596332	2739.044702541253	-82.645	325.0	395.0
39125-42-3	Peroxyphosphoro-dichloric acid, trifluoromethyl ester	24.87229391601238	3851.76434356044	0.0	241.0	280.0
39616-19-8	(Z)-1-Bromo-2-butene	20.686010010141768	2967.801926360026	-53.15	377.15	377.15
39750-75-9	3-Methylcyclopentene	20.387111439220213	2526.7924086690623	-53.181	300.0	338.0
39761-57-4	(E)-3,4,4-Trimethyl-2-pentene	20.79768538715198	3031.81379194526	-58.15	288.0	411.0
39761-61-0	(Z)-5,5-Dimethyl-2-hexene	20.822253970094224	2992.439586855062	-58.15	284.0	405.0
39761-64-3	(Z)-3,4,4-Trimethyl-2-pentene	20.80146162670449	3033.4256015103565	-58.15	288.0	411.0
39782-43-9	(E)-5,5-Dimethyl-2-hexene	20.834549774490814	2970.334769962319	-58.15	282.0	402.0
39937-08-1	Pentafluoroethane-sulfinyl chloride	23.253576595637572	3931.433787778034	0.0	273.0	336.0
39985-88-1	4-(1,3,4,5,6,7-Hexahydro-1,3-dioxo-2H-isoindol-2-yl) benzoic	18.754555582436502	3942.0256792058067	0.0	330.0	500.0
40117-45-1	2,2,6,6-Tetramethylheptane	19.968478443462963	3081.4575265502117	-71.15	436.15	436.15
40213-09-0	1-(Methyl-3-cyclohexen-2-yl) ethanol	21.970069613100826	4080.9498482065096	-82.707	358.0	409.0
40276-93-5	3-Methyl-1-hexyne	20.823428288491655	2826.4232016501915	-54.15	268.0	382.0
40326-37-2	3-Acetoxypropionic acid ethyl ester	16.414369274873863	1178.688703933466	-232.74	351.0	474.0
40326-38-3	3-Acetoxypropionic acid butyl ester	30.810891129353326	9072.18526639654	0.0	373.0	391.0
40334-69-8	Bis(2-chloroethenyl)-arsinous chloride	25.55454987906652	7058.114085554649	0.0	385.0	503.0
40334-70-1	Tris(2-chloroethenyl)arsine	25.753032714082607	7587.017881415381	0.0	409.0	533.0
40339-27-3	1,10-Di(1-naphthyl)decane	26.407266216555	10844.438960772199	-51.79	540.0	616.0
40575-41-5	2-Methyl-4-octanol	19.681115823857304	2521.33067682848	-148.15	333.0	457.0
40605-42-3	3-Chloro-2-buten-1-ol	22.47081279327424	4044.046316921094	-68.278	345.0	437.0
40626-45-7	5Cl2N Phenylacetonitrile, α, α-dichloro-	22.998956736054286	5254.600495956504	-38.834	329.0	497.0
40719-69-5	Carbonic acid bis[1,1,1,3,3,3-hexafluoro-2-(trifluoromethyl)-2-propyl] ester	23.687613885666945	4777.403550944046	0.0	316.0	358.0
40775-09-5	Henicosylbenzene	21.585583954272686	5460.58054803538	-162.65	446.0	705.0
41277-75-2	3-Hexyl-4-hydroxy-tetrahydro pyran	26.697391938272254	8247.438430032655	-11.891	293.0	373.0
41395-27-1	1,3-Dihydroxy-5-methyl-2-hexyl benzene	16.456667763032165	2056.1140820548703	-245.223	423.0	506.0
41407-59-4	2,2-Bis(tert-butylperoxy)butane	34.297235218655615	9277.453819681681	0.0	299.0	323.0
41442-51-7	1,3-Dimethoxy-5-methyl-2-hexyl benzene	21.089699228645486	4280.917850607578	-126.859	391.0	469.0
41442-52-8	1,3-Dimethoxy-5-decylbenzene	20.319461489188047	4374.7689164129215	-151.425	435.0	524.0
41446-63-3	trans-7-Tetradecene	19.837392274118812	3200.579463751166	-139.423	471.0	525.0
41446-64-4	trans-6-Tetradecene	20.327681717970037	3490.560122607557	-127.473	471.0	524.0
41593-38-8	1-Phenoxy-2-propanol	26.29945918250102	7828.483072362388	20.674	387.0	510.0
41765-14-4	Peroxysulfuric acid, bis(trifluoromethyl) ester	21.185993337234496	2641.164112823169	-45.893	253.0	319.0
41780-57-8	Octyl levulinate	24.202748222671573	6702.327847325581	-35.28	413.0	565.0
41813-33-6	15AsN2 Methylbis(dimethylamino)arsine	22.65720705655211	4760.940067529139	0.0	273.0	334.0
41864-59-9	Carbonoperoxoic acid bis(trifluoro-methyl) ester	21.465987684542572	2483.7294622598874	-48.254	193.0	298.0
41938-43-6	(Trifluoromethoxy)-[(trifluoromethyl)-dioxy] sulfur tetrafluoride	21.603267807786878	2759.127849722347	-43.226	250.0	320.0
41992-55-6	α-3,4,5,6-Tetrachloro-cyclohexene	22.716107183230896	5261.365490959721	-51.027	353.0	522.0
42016-50-2	Fluorosulfuric acid, dichloromethyl ester	23.313674066564715	4351.885825758747	0.0	275.0	293.0
42023-59-6	5-Methyl-2-ethyl-2-butyl-4-hexen-1-ol	19.754936701938696	3098.4989588234607	-138.037	325.0	393.0
42031-15-2	2,2,2-Trifluoro-1-(trifluoromethyl)ethyl trifluoroacetate	22.18540737099763	3423.9440332821464	0.0	293.0	353.0
42031-16-3	1,1-Bis(trifluoromethyl)-ethyl trifluoroacetate	23.405777470284477	4013.405817088622	0.0	293.0	353.0
42060-62-8	Octafluorotetrahydro-1-thiophene oxide	24.303785656552154	4464.712495315455	0.0	316.0	350.0
42067-48-1	(Z)-3-Ethyl-4-methyl-2-pentene	20.780945593525914	3063.359207719279	-58.15	290.0	415.0
42067-49-2	(E)-3-Ethyl-4-methyl-2-pentene	20.791652614208335	3051.15550672641	-58.15	289.0	413.0
42087-88-7	Fluorosulfuric acid, 2-fluoro-1,1,2-trichloroethyl ester	22.001200563558108	4400.240112711622	0.0	317.0	353.0
42175-34-8	Decyl lactate	22.284832995313117	4913.997503830639	-99.597	349.0	556.0
42179-02-2	trans-Tetrafluoro-bistrifluoromethyl) sulfur	21.073028512572208	2803.62760922955	0.0	233.0	293.0
42179-04-4	Chlorotetrafluoro-(trifluoromethyl)sulfur	22.13935566913775	3113.09504572795	0.0	293.0	353.0
42216-58-0	Propane-2-methyl-1,1,1,3-tetranitro	30.359584451126494	9109.026627884445	0.0	305.0	328.0
42217-02-7	1-Chloroeicosane	22.447902071598953	5908.663607132021	-105.2	492.0	673.0
42371-66-4	6-Tridecyne	24.43738164364767	6805.283334588623	18.742	459.0	508.0
42434-29-7	(2-Chloroethyl)(2-chloropropyl) ether	22.04953182466005	4480.706251371392	-41.649	302.0	467.0
42474-21-5	1,2-Dibromoheptane	24.418270187375818	6364.398156492682	0.0	295.0	353.0
42520-97-8	N-Butylbis(2-chloroethyl)amine	26.2690650592735	7298.734227772527	0.0	273.0	380.0
42525-65-5	2-Phenylethyl-azetidine	25.827567393542825	7503.344241721071	0.0	302.0	333.0
42597-10-4	2-Chloro-4-(1,1-dimethylethyl)-1-methylbenzene	21.66295081339728	4415.437174325382	-67.75	372.0	503.0
42769-85-7	Chlorotetrafluoro(pentafluoroethyl)sulfur	22.16238152006769	3446.9698842120865	0.0	293.0	353.0
42930-67-6	3-(1,1-Dimethyl-ethyl)-2,2-dimethyl-3-heptanol	19.83423773254141	3209.8036196337	-127.35	379.0	513.0
43205-82-9	Carvetonacetone	20.43765318201143	3516.800382327317	-106.028	354.0	502.0
44982-62-9	Disulfur pentoxide tetrafluoride	20.74629168787635	2624.947006013212	-46.15	246.0	353.0
46170-85-8	2,3-Dimethyl-6-tert-butylphenol	22.17794699529633	4729.910430815951	-81.124	412.0	525.0
47189-08-2	1,4-Bis(1,1-diethoxyethyl)benzene	32.466449811216044	10649.456055097462	0.0	330.0	345.0
50273-84-2	(Z)-5-Bromo-2-pentene	20.649836398330834	3074.710952227739	-61.15	398.15	398.15
50311-48-3	Trifluoromethyl-peroxynitrate	22.446451442990366	2987.281796246755	0.0	193.0	247.0
50341-35-0	2,2-Dibromobutane	20.74949228115561	3265.088687716487	-63.15	417.15	417.15
50361-05-2	Dichloro-trans-(2-chlorovinyl)arsine	24.817031873780525	6097.245326248233	0.0	273.0	373.0
50422-80-5	(Z)-5-Methyl-3-heptene	20.79768538715198	3031.81379194526	-58.15	288.0	411.0
50715-02-1	Triacontylbenzene	21.831730300713744	6048.43052227676	-191.25	501.0	778.0
50741-70-3	1-Methoxy-2-butanone	21.256429415229185	3284.5570446777515	-68.432	297.0	406.0
50782-69-9	O-Ethyl-S-[2-(N,N-diisopropylamino)ethyl]methylthio-phosphona	37.22359061334174	12146.435701605682	0.0	280.0	315.0
50876-33-0	1,1,3,3-Tetramethyl-cyclopentane	19.981165687325362	2782.6510590323746	-62.0	391.11	391.11
51065-65-7	(E)-6-Methyl-2-heptene	20.776639759402016	3071.1879970354585	-58.15	291.0	416.0
51070-66-7	2-Bromoethyl-2-chloroethyl ether	22.656424177620494	4742.192419701981	-42.71	309.0	469.0
51174-93-7	Bis(dichloromethyl) sulfide	28.26169917289962	9799.72617047459	123.413	355.0	462.0
51191-33-4	Octyl lactate	22.09668876736457	4604.449476853984	-92.19	328.0	528.0
51200-81-8	2-Methyl-3-(1-methylethyl)-3-hexanol	23.568800494868455	5602.189531254514	0.0	342.0	465.0
51200-82-9	4-Isopropyl-4-heptanol	24.27431256736183	5901.525593343739	0.0	346.0	463.0
51200-83-0	Triisopropyl-methanol	19.578973149132093	2776.917622150819	-122.75	347.0	468.0
